ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
1.2452E+18,Regarder . en utilisant la pandémie de coronavirus comme une excuse pour Shill pour les régimes meurtriers qu'elle soutient.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Assez vicieux de Thise démocrates à inventer le canular de coronavirus dans tous les pays du monde juste pour faire mal paraître Trump,0,0,0,0,0,0,1,1,0,0
1.2452E+18,nous sommes tout simplement pas parler va vers le fait que les sans-papiers ne cherchent pas une aide médicale de peur? COVID-19 [FEMININE,0,0,0,0,0,0,1,0,0,0
1.2452E+18,cette chose est coronavirus si effrayant .... Jodie Comer Je suis tellement peur s'il vous plaît me venir tenir en quarantaine,0,0,0,0,1,1,0,0,0,0
1.2452E+18,je fume salope de fissures! savoir yo odeurs coronavirus COVID19,0,0,0,0,0,0,1,0,0,1
1.2452E+18,"Une fois que ce virus entier corona est parti, je ne rentre à la maison pour une journée",1,0,0,0,0,1,0,0,0,0
1.2452E+18,Qui d'autre est en attente pour quelqu'un de dire Aprilfools sur le coronavirus et nous sommes tous juste retour à la normale ... Je sais que je serais d'accord avec ce,1,0,0,0,0,0,0,0,0,1
1.2452E+18,"Ce virus corona a vraiment montré pourquoi la société est la façon dont il est, pourquoi theyll être jamais un terrain de jeu de niveau. Les gens complètement ÂNE.",0,0,0,0,0,1,1,0,0,0
1.2452E+18,Bane de Blasio: Personne ne se souciait que j'étais jusqu'à ce que je mets sur le masque coronavirus COVID19 NewYork,0,0,0,0,0,0,0,0,1,1
1.2452E+18,JUSTE: nombre de morts US coronavirus 4000 frappe ATTENTION: Gardez la distanciation sociale !!! Reste à la maison!!!,1,0,0,0,0,0,0,0,1,0
1.2452E+18,Je me suis lavé les mains à Freebird en Février si Im bon jusqu'en Juin coronavirus SocialDistancing,1,0,0,0,0,0,0,0,0,1
1.2452E+18,whoevs. tweets qu'ils ont le remède à coronavirus comme une blague APF doit être suspendue jusqu'à ce que la civilisation régulière reprend.,0,0,0,0,0,0,1,0,0,0
1.2452E+18,MISE À JOUR: Au moins 63 médecins italiens avec coronavirus sont morts - Association italienne des médecins,0,0,0,0,0,1,0,0,1,0
1.2452E+18,même stratche * y obtenir dans la spéculation couronne. arrêter d'écrire et de parler à vos familles. s'il-te-plait je t'en prie.,0,0,0,1,0,1,0,0,0,0
1.2452E+18,si nous rester et travailler comment nous mourons passé de couronne nous tuer deux oiseaux avec une pierre,1,0,0,0,1,0,0,0,0,0
1.2452E+18,"Cher CORONA, s'il vous plaît aller loin pour que je puisse le voir 2 mai :( s'il vous plaît et merci",0,0,0,0,0,1,1,0,0,0
1.2452E+18,"si le coronavirus avait un nom de plus effrayant, plus de personnes b prendre plus sérieux.",0,0,0,1,1,0,0,0,0,1
1.2452E+18,les gars ce genre de choses en cas de pandémie est si grave que même le coronavirus a été annulé,0,0,0,1,0,0,0,0,0,1
1.2452E+18,ive boire du jus nu comme si elle va me protéger contre couronne.,0,0,0,1,0,0,0,0,0,1
1.2452E+18,il annonce que chaque américain est d'obtenir un oreiller gratuit. COVID19 TrumpPressConference,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Je crois fermement coronavirus est venu à la lumière de telle sorte que la terre pouvait guérir de la douleur WEVE le soumettons,1,0,0,0,0,0,0,0,0,0
1.2452E+18,"Je ferais mieux de ne pas obtenir un seul je suis arrivé blague Corona Avril demain ... la cause de hunny, aint drôle!",0,0,0,0,0,0,1,0,0,1
1.2452E+18,serait intéressé à voir un tableau des ventes de lames au cours de cette période covid19 travail à domicile.,1,0,0,0,0,0,0,0,0,1
1.2452E+18,"Me: respecter les règles, rester à l'intérieur, la distanciation sociale pendant coronavirus * Floride voit être la Floride moi:",0,0,0,0,0,0,0,0,0,1
1.2452E+18,"RUPTURE: UK rapporte 3.009 nouveaux cas de coronavirus et 381 nouveaux décès. Au total, 25,150 cas et 1.789 décès.",0,0,0,0,0,0,0,0,1,0
1.2452E+18,"Plusieurs artistes de la musique devrait redo nous sommes la chanson mondiale, il est approprié pour coronavirus weneedhopeusa",1,0,0,0,0,0,0,0,0,0
1.2452E+18,Dès que ce coronavirus est terminée. J'ouvre un Big Cat Farm. Mais seulement je peux avoir six femmes qui pourraient me tuer. coronavirus (COVID-19,1,0,0,0,0,0,0,0,0,1
1.2452E+18,"Sont des endroits au Royaume-Uni où coronavirus double tous les 3 jours ou moins. Ne vous attendez pas les médias du Royaume-Uni pour vous dire à ce sujet, ou lorsque les lieux sont.",0,0,0,1,0,0,1,0,0,1
1.2452E+18,Vous avez probablement créé COVID19 de sorte que vous ne deviez pas prendre cette chienne laide en public,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Lmao sur un Xan et Chillin avec mon fam et ils aint même Trippin coronavirus bière bourgeon herbe drôle,0,0,0,0,0,0,0,0,0,1
1.2452E+18,NoDebateEducate Kyrsten et j'essaie de mettre en place un discours religieux éducatif après le coronavirus.,1,0,0,0,0,0,0,0,1,0
1.2452E+18,19.taxes + facture de téléphone + loyer + paiement voiture + sans emploi = pas de contrôle de relance. COVID19 Pulte,0,0,0,1,0,1,0,0,0,1
1.2452E+18,Kanika Kapoor tests positifs pour la 5ème fois. ... Elle est pressée de se débarrasser de coronavirus. Mais Corona n'est pas attendrie.,0,0,0,1,1,0,0,0,1,0
1.2452E+18,Faites attention de vos blagues AprilFools. Il peut vous conduire en prison. Pas de temps à perdre. covid19,1,0,0,0,1,0,1,0,0,0
1.2452E+18,Alors Trump lui a décidé de se battre impeachmentdistracted thecoronavirus. F * ck vous Trump! F * ck vous aussi coronavirus!,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Maire Woodfin explique ce que les propriétaires responsabilités relatives à la location au cours de la CoronavirusOutbreak,0,1,0,0,0,0,0,0,1,0
1.2452E+18,l'avenir en particulier post-COVID19 doit voir une nouvelle définition des priorités de la valeur par rapport au prix,1,0,0,0,0,0,0,0,0,0
1.2452E+18,"la situation de distanciation ne: littéralement personne: moi: couronne négative, la dépression positif",0,0,0,0,0,1,0,0,0,1
1.2452E+18,"Dieu les États-Unis du monde demandent une bénédiction salvatrice, Coronavirus Will End, AMEN",0,0,1,0,0,0,0,0,0,0
1.2452E+18,"Qui appelle hors couronne pour le jour de aprils ?? le gag est en place, permet de passer à autre chose maintenant.",1,0,0,0,0,0,0,0,0,1
1.2452E+18,"Lorsque vous écrivez à propos de Corona-19 nouvelles ou donner des commentaires sur les messages, assurez-vous que vos mains sont bien lavés-up.",1,0,0,0,0,0,0,0,0,1
1.2452E+18,encore ne peux pas croire virus corona vraiment baisé autour et tué la folie de mars SMH,0,0,0,0,1,0,1,0,0,1
1.2452E+18,16 31 Mars 2020 11:46 pm coronavirus,1,0,0,0,0,0,0,0,1,0
1.2452E+18,DigitalHealthCareKE nous avons besoin de systèmes de soins de santé numérique pour lutter contre les maladies coronavirus efficacement,1,0,0,0,1,0,0,0,0,0
1.2452E+18,COVID19 est une tragédie. Certains héros se présenteront à nous conduire à travers ces temps. Andrew Cuomo est le leadership de démontrer,0,1,0,0,0,0,0,0,0,1
1.2452E+18,cette extension pour ce jus de coronavirus ruinés plus de nos plans de mariage im dessus.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Je suis sûr que j'ai plus tweeté au cours des 2 dernières semaines que moi en 2 mois. COVID19 de la quarantinelife,0,0,0,0,1,0,0,0,0,1
1.2452E+18,"imaginez le gouvernement dit qu'ils ont un remède pour le coronavirus .. puis quelques heures passent, ils disent les imbéciles d'avril",0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Star Wars acteur Andrew Jack est mort en Grande-Bretagne en raison du coronavirus, son agent a déclaré mercredi. Il était de 76.",0,0,0,0,0,1,0,0,0,0
1.2452E+18,Dommage que je ne peux pas aller à la salle de gym à cause du virus corona .... ohhh dang il,0,0,0,0,0,1,0,0,0,1
1.2452E+18,Urgent Johns Hopkins University: 865 décès de coronavirus aux États-Unis en une seule journée dans un péage vraiment dossier OMG,0,0,0,0,1,1,0,0,1,0
1.2452E+18,Maaaaan. Le stylo est flowin. J'été assommant beaucoup de fonctionnalités. Je devrais libérer somn nouveau. NewMusic quarantaine COVID19 hiphop,1,0,0,1,0,0,0,0,1,0
1.2452E+18,"Je veux juste être en mesure d'embrasser ma fille et mon fils à nouveau, et ne lâcherai jamais !! coronavirus",0,0,0,0,0,1,0,0,0,0
1.2452E+18,Ceux qui communaliser une pandémie ont une plus grande maladie: un esprit malade. COVID19 ne connaît pas la religion ::,0,0,0,0,0,1,1,0,0,0
1.2452E+18,"Mon cousin est à l'hôpital en raison du coronavirus, yall NEEDA commencer à prendre cette attente grave jusqu'à un être cher EXCLURE l'obtient",0,0,0,0,1,1,0,0,0,0
1.2452E+18,Il se sent si bien à l'extérieur. Cette fois-ci de la fumée est la peine. COVID19 StayAtHome faim,1,0,0,0,0,0,0,0,0,0
1.2452E+18,Fauci: recommandation-portant un masque à l'étude très sérieuse .. USA .. coronavirus ..,0,1,0,0,0,0,0,0,1,0
1.2452E+18,Alors question pour le jour où isnt lié à coronavirus. Est-il préférable d'avoir un sandwich à la banane avec ou sans sucre? banane,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Fauci: recommandation-portant un masque à l'étude très sérieuse .. USA .. coronavirus ..,0,0,0,0,0,0,0,0,1,0
1.2452E+18,Le président Trump a mis en lumière des entreprises partenaires à ses tâches quotidiennes coronavirus conférences de presse de force.,0,0,0,0,0,0,0,0,1,0
1.2452E+18,la raison pour laquelle les cas de couronne de comté de castor ont monté en flèche est rapide à cause de tous les adolescents vont se promener crête des colons,0,0,0,0,0,1,1,0,0,0
1.2452E+18,Avec tellement de choses - quand on a besoin de redémarrer mentalement. Écoutez COVID19,1,0,0,1,0,0,0,0,0,0
1.2452E+18,Que les sentiments communautaires n'éclipsent les questions de COVID19. Nous devrions penser de laisser migrantworkers l'attention ne soit pas détournée,1,0,1,0,0,0,0,0,0,0
1.2452E+18,Faites une pause COVID19 twitter et consultez tremblement de terre twitter. Ce joint est sauvage.,0,0,0,0,1,0,0,0,0,1
1.2452E+18,"Le nombre de morts à ce jour; Corona Virus 1, Police Brutality 3.",0,0,0,1,0,0,1,0,1,0
1.2452E+18,Les voleurs volent Van Gogh Peinture De Musée Shut par coronavirus - WSJ,0,0,0,0,0,1,0,0,1,0
1.2452E+18,Je suis d'accord avec cette prise en fait. Harper soutien aux mesures de COVID19 feraient des merveilles.,1,0,0,0,0,0,0,0,0,0
1.2452E+18,Bill Gates argent est derrière le coronavirus ... ses savants fous achetaient payés créé cela!,0,0,0,0,0,0,1,1,0,0
1.2452E+18,Vingt nouveaux cas de coronavirus en MP; totale passe à 86: officiel,0,0,0,0,0,1,0,0,1,0
1.2452E+18,Si seulement Corona pouvait juste de sortir demain comme ... je viens de jouer avec yall ... Heureux Avril Fools Day ...,1,0,0,0,0,0,0,0,0,1
1.2452E+18,Non seulement ADENS demander cela. AZ gouverneur voulait aussi ACA rouverte. COVID19 ProtectingTheUninsured,1,0,0,0,0,0,0,0,1,0
1.2452E+18,Excellente occasion alors d'élargir l'assiette fiscale une fois la pandémie coronavirus a passé,1,0,0,0,0,0,0,0,0,0
1.2452E+18,les choses dans l'espoir de se améliorer au cours des prochains mois avec cette crise mondiale. coronavirus,1,0,0,0,0,0,0,0,0,0
1.2452E+18,"Monsieur le Président, avez-vous entendu Bellérophon traité hier patients Covid19 et ils se sentir mieux aujourd'hui la maison?",1,0,0,0,0,0,0,0,0,0
1.2452E+18,Corona a été libéré par la Chine pour nuire à l'économie américaine ... qui est une déclaration de guerre ...........,0,0,0,0,0,0,1,1,0,0
1.2452E+18,Vous voulez voir notre numéro d'équilibriste? Les histoires qui suivent sont pas coronavirus.,1,0,0,0,0,0,0,0,1,1
1.2452E+18,Vous ne seriez pas à vous soucier de contracter le virus corona si vous wouldve ces cristaux juste obtenu de guérison ...,1,0,0,0,0,0,0,0,0,1
1.2452E+18,Si quelqu'un fait une blague de poisson d'Avril au sujet de la let COVID19 est tout simplement bash Putain d'eux,0,0,0,0,0,0,1,0,0,0
1.2452E+18,imaginez le gouvernement dit qu'ils ont un remède pour le coronavirus .. puis quelques heures passent alors ils nous ont frappés avec les imbéciles d'avril,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Honnêtement, wtf est dans l'air en plus de la coronavirus cause de son beaucoup de foutre la merde en cours ces derniers temps.",0,0,0,0,0,0,1,0,0,1
1.2452E+18,"Je pense que si nous le sang de moutons mis sur nos cadres de portes, Corona pâque nos maisons COVID19 COVID19 coronavirus",0,0,0,0,0,0,0,0,0,1
1.2452E+18,Coronavirus doit aller. Im tryna faire la merde de rat capuche avec mes amis,1,0,0,0,0,1,0,0,0,1
1.2452E+18,chaque fois que je vois coronavirus mon cerveau il lit dans la voix de cardi bs. Je suis furieux.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,"la situation de distanciation ne: littéralement personne: moi: couronne négative, dirumahsaja dépression positif",0,0,0,0,1,1,0,0,0,0
1.2452E+18,Bro toutes ces personnes sur animal crossing ont des masques sur leur visage comme le coronavirus est en jeu,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Son remix à l'allumage édition coronavirus me manque goin dehors et cant semblent sortir la cuisine,0,0,0,0,0,1,1,0,0,1
1.2452E+18,Je sens que je mets beaucoup plus d'heures au travail maintenant que Im travaillant à distance. Est ce juste moi? COVID19 remotework,1,0,0,0,0,0,0,0,0,1
1.2452E+18,Dois-je passer une partie de mon chèque corona sur un lite commutateur ou sauver tout à louer? Le chèque couvrirait mon loyer deux fois,0,0,0,0,0,0,0,0,0,1
1.2452E+18,montrant actuellement des statistiques coronavirus; Cas confirmés: 186258 Mort Toll: 3816,0,0,0,0,0,0,0,0,1,0
1.2452E+18,"Toutes les personnes de la semaine ont été me envoyaient ces défis, mais ma gorge est encore si mal (je te réprime Corona)",0,0,0,0,0,1,0,0,0,1
1.2452E+18,quelle est la meilleure façon de faire de l'argent des pauvres qui meurent de Corona,0,0,0,1,1,0,0,0,0,1
1.2452E+18,"UPS a perdu mon Persona 5. Juron, juste me donner le coronavirus",0,0,0,1,0,0,1,0,0,0
1.2452E+18,Ce virus corona est comme une drogue. A une puissante à cela. Faire tout semble si lent.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,"Et si le virus de la couronne était une énorme blague Avril Fools? ... seriez-vous fait ou tout simplement dire, une bonne blague? quarantinethinking",0,0,0,0,0,0,0,0,0,1
1.2452E+18,"étudiants UoA Masters, avez-vous entendu parler des dispositions pour vous en ce qui concerne coronavirus?",1,0,0,0,1,0,0,0,1,0
1.2452E+18,virus Corona nombre de patients de plus en plus essayer très vite de contrôler sérieusement ne très vite jouez pas avec la vie du peuple,0,0,0,0,1,0,1,0,0,0
1.2452E+18,Reste à la maison. COVID19 Mise à jour: Pays: Saint-Vincent-Grenadines Total des cas: 1 Total Décès: 0 recouvrées: 1 Total des cas actifs: 0,0,0,0,0,0,0,0,0,1,0
1.2452E+18,"Everyones maison de l'université et de manger toute la journée, la première année quinze échangés pour la couronne dix-neuf",0,0,0,0,0,0,0,0,0,1
1.2452E+18,Le secteur privé répond au président Trumps appel à intensifier et aider à lutter contre le coronavirus.,0,0,0,0,0,0,0,0,1,1
1.2452E+18,La marque de coronavirus vous perdez votre sens du goût et yall sont encore gras,0,0,0,0,0,1,0,0,0,1
1.2452E+18,Corona a été libéré par la Chine pour nuire à l'économie américaine ... qui est une déclaration de guerre ..............,0,0,0,0,1,0,0,1,0,0
1.2452E+18,Vingt nouveaux cas de coronavirus en MP; totale passe à 86: officiel,0,0,0,0,0,1,0,0,1,0
1.2452E+18,C'est le bien-être des entreprises sans mélange absolu tout à fait irresponsable de le faire au milieu de COVID19 ableg,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Combien de vies américaines le 25e amendement pourrait sauver si elle est invoquée en ce moment? 25thAmendment COVID19 MoronInChief,1,0,0,0,1,0,0,0,0,0
1.2452E+18,"Est-il toujours pas de Kung Fu grippe, la toux communiste, le virus de la Chine, Covid19 dans les établissements de détention et la prison?",0,0,0,0,0,0,1,1,0,0
1.2452E+18,Permet de faire du fou Avril virus Corona en restant à la maison,1,0,0,0,0,0,0,0,0,0
1.2452E+18,ma mère me dit de ne pas aller à l'extérieur de la maison pour bite ... il pourrait avoir couronne LMAOOO,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Merci pour l'information mise à jour! Toutes les nouvelles lignes directrices sont toujours les bienvenus dans cette période difficile! ACSCOVID19,0,1,0,0,0,0,0,0,1,0
1.2452E+18,Ma mère a dit que si yall ne veulent pas que la police couronne à venir yall mieux STFU,0,0,0,0,0,0,0,0,0,1
1.2452E+18,do u think covid19 est tout juste une grosse blague et demain l'univers est juste me dire imbéciles d'avril et tout va revenir à la normale,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Maddow ce soir: 1 coronavirus mort toutes les 8 minutes aux Etats-Unis. CoronavirusUSA,0,0,0,0,0,0,0,0,1,0
1.2452E+18,Baise un coronavirus. La façon dont je ne étais pas supposé revenir à l'Amérique jusqu'à Juin,0,0,0,0,0,1,1,0,0,0
1.2452E+18,le fait que 5sos n'a pas connu une tendance à la fois sur twitter canadas me rend triste. tout ce que je vois est coronavirus et je veux g o n e !!,0,0,0,0,0,1,1,0,0,1
1.2452E+18,"Chère communauté de beauté, coronavirus a inspiré regards de maquillage ne le sont pas",0,0,0,1,0,0,1,0,0,1
1.2452E+18,L'Inde est affecté par deux virus premier est Corona et le second est honteux et très effrayant _,0,0,0,0,1,0,1,0,0,0
1.2452E+18,"Souhaitent qu'il aurait attrapé le virus de Rand Paul. Son du moins COVID19 ou Rand Paul, pourrait faire pour nous",1,0,0,0,0,0,1,0,0,1
1.2452E+18,propogating volontairement et en connaissance de cause la maladie couronne un acte de patriotisme .. ??? il est vrai terrorisme ..,0,0,0,0,0,0,1,1,0,0
1.2452E+18,"TableeghiJamaat gardera les médias occupés pendant 2 jours atleast, ce donner le feu coverup pour l'inefficacité en réponse gouv à COVID19",0,0,0,0,1,0,0,1,0,0
1.2452E+18,Je veux battre le cul corona et aller à la plage avec mes amis,1,0,0,0,0,0,0,0,0,1
1.2452E+18,Je déteste ce putain de coronavirus merde pour avoir ruiné ma dernière année,0,0,0,0,0,1,1,0,0,0
1.2452E+18,"Pouvoir judiciaire est biaisé, impressionné par l'anti hindoue, les médias nationaux de lutte contre. Aussi la prison ne sont pas sans danger pour la prévention de la couronne. CoronaRiskForPrisoners",0,0,0,0,1,0,1,0,0,0
1.2452E+18,Corona Virus est entré à travers Zairen de l'Iran de ne pas Tabligi Jamat,0,0,0,0,0,0,1,1,0,0
1.2452E+18,RLY espérons que nous réveillons tmrw et le coronavirus était juste un grand gouvernement april fools,1,0,0,1,0,1,0,0,0,1
1.2452E+18,mon cerveau passe de Cardi hôtes CORONA VIRUS à ne soyez pas suspect EXCLURE SUSPECT au moins BE 100x par jour et c'est sur periodt,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Coronavirus nous montre vraiment à quel point il est pour notre survie que nous tous prendre soin les uns des autres et le monde que nous vivons.,1,1,0,0,0,0,0,0,0,0
1.2452E+18,juste regardé une maison de battage médiatique Tik Tok pour la première fois je sais maintenant pourquoi nous avons coronavirus,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Chine et a fait le monde entier AprilFools par leurs faux rapports de non propagateur de COVID19 en Décembre / Janvier.,0,0,0,0,0,0,1,1,0,0
1.2452E+18,Les bons copains du matin. Joyeux nouveau mois. ce mois-ci peut apporter la joie et la prospérité dans votre vie même que nous faisons face au défi de COVID19.,1,0,0,0,0,0,0,0,0,0
1.2452E+18,cession d'études sociales vers une couronne d'analyse a sur la vie quotidienne ppls im vers mi-chemin et cela me rend plus anxieux rlly,0,0,0,0,1,0,0,0,0,0
1.2452E+18,"Im va avoir besoin d'une bonne coronavirus nouvelles, répondre à ce tweet avec tous les aspects positifs en ce moment COVID19 coronavirus COVID19",1,0,0,0,0,0,0,0,0,0
1.2452E+18,virus Corona mieux en pop demain comme des fous Aprils négros afin que nous puissions revenir à la vie normale,0,0,0,0,0,1,0,0,0,1
1.2452E+18,Legit pleurer parce que je manque mon neveu Evan Jay tellement DAM vous coronavirus,0,0,0,0,0,1,1,0,0,0
1.2452E+18,il pourrait être préférable de mourir de couronne que d'être mou sur toute la journée pour les 6 prochains mois,0,0,0,1,0,0,0,0,0,0
1.2452E+18,Toutes ces questions de chômage et ici je pensais Id obtenir un emploi après diplômé et acheter une nouvelle voiture .. couronne a vraiment yeet,0,0,0,1,0,1,0,0,0,0
1.2452E+18,Dana Milbank du enfilées a un éventail intéressant de Trump commentaires coronavirus.,0,0,0,0,0,0,0,1,1,0
1.2452E+18,Il est un nouveau quelqu'un mois et qui m'a spammé avec des vidéos coronavirus et mèmes sur WhatsApp est laissé en Mars. bloqué,0,0,0,0,0,0,1,0,0,0
1.2452E+18,StaySafe à la maison! Il pourrait vous sauver la vie et la vie de votre famille .. COVID19 Californie,1,0,0,0,0,0,0,0,0,0
1.2452E+18,Ne serait-il être fou si theyre était une suite de 5 pieds de distance appelés 6 pieds de distance sur le virus corona COVID19 coronavirus,0,0,0,0,0,0,0,0,0,1
1.2452E+18,personnes El Paso Veuillez vérifier ce lien ci-dessous pour garder la trace des cas El Paso Covid19 !!,1,0,0,0,0,0,0,0,1,0
1.2452E+18,Notre PDG-nous envoyé par courriel que toute blagues de virus Corona demain ne sera pas toléré. Bonne chose Im travail à domicile,1,0,0,1,0,1,0,0,0,0
1.2452E+18,Je pense que son obtenu le point où les blagues coronavirus sont un peu hors de l'ordre après que 50 000 sont morts à travers le monde,0,0,0,1,0,0,1,0,0,0
1.2452E+18,"monsieur ji sab Corona faire ce que je dois faire pour sauver mon père. Il souffre d'une maladie cardiaque, mais pas couronne.",0,0,0,0,1,1,0,0,0,0
1.2452E+18,Briser: Vingt nouveaux cas coronavirus en MP; totale passe à 86: officiel,0,0,0,0,0,1,0,0,1,0
1.2452E+18,A 5 avec Robyn - Un britannique de national parmi les quatre personnes sont mortes à bord d'un navire de croisière frappé coronavirus.,0,0,0,0,0,0,0,0,1,0
1.2452E+18,Quel miracle! Grippe a obtenu guéri par Covid 19. Une bonne serrure pour la famille ur. Covid_19 coronavirus TrumpVirus,1,0,0,1,0,0,0,0,0,1
1.2452E+18,"chère couronne, demain est april fools jour! J'espérais votre blague pourrait être un acte disparaissant. Merci. sincèrement, le monde",0,0,0,0,0,0,0,0,0,1
1.2452E+18,Je pense vraiment que son fou comment les Bengals ressemblent vraiment étaient sur le point d'avoir une saison prometteuse puis BOOM vient ici Corona,0,0,0,0,0,1,0,0,0,1
1.2452E+18,Cette dépression couronne frappe nettement plus dur que le putain de dieu saisonnier,0,0,0,0,0,1,1,0,0,0
1.2452E+18,Y a-t-il des entreprises CBD qui seraient prêts à me envoyer des fournitures? Je ne peux pas mes ordonnances avec se permettre le coronavirus,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Corona dit nous chiennes Arent participer à une autre fille chaude summa,0,0,0,0,0,1,0,0,0,1
1.2452E+18,"décès aux États-Unis coronavirus établi un record d'une journée à 865, selon l'Université Johns Hopkins: agence de nouvelles AFP",0,0,0,0,0,0,0,0,1,0
1.2452E+18,C'est tout ce que je suis arrivé pour ce soir les gens Stay Corona XRP gratuitement,1,0,0,0,0,0,0,0,0,1
1.2452E+18,mes réflexes ont été tellement bonne xing de vidéos dès que je me rends compte qu'il est une chanson de parodie de coronavirus,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Ne rien à être inquiet avec le travail que je suis assis à la place donc dans ma maison et je me sens inquiet coronavirus,0,0,0,0,1,0,0,0,0,0
1.2452E+18,"Les tremblements de terre, tornades, pandémie coronavirus, Trump .... oui, Dieu est alimenté avec nous!",0,0,0,1,1,0,0,0,0,0
1.2452E+18,"J'ai besoin mes cheveux fait, les sourcils et les ongles fait .... besoins corona à parti sur! im sickuuuuuudddd",0,0,0,0,0,1,1,0,0,1
1.2452E+18,virus Corna est l'intro édition spéciale à WALL-E COVID19,0,0,0,1,0,0,0,0,0,1
1.2452E+18,Grand atout de l'emploi. Vous voulez être 1 et vous êtes sur la bonne voie d'avoir le plus grand nombre de Covid dans le coronavirus,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Yall roi est fou AASF si le coronavirus un gros cul Avril fous blague,0,0,0,0,0,0,1,0,0,1
1.2452E+18,"Ainsi, commencé son. Obama accuse le coronavirus, attendez pour elle - le changement climatique. Quelle blague. Vraiment?",0,0,0,0,0,0,0,0,0,1
1.2452E+18,Est-ce la confiance Seva Bharati accepte les dons pour la crise Covid19? S'il vous plaît passer l'info si vous avez. TIA.,0,0,0,0,0,0,0,1,0,0
1.2452E+18,"En quelques minutes, tous les dirigeants du monde sont gonna buste la porte vers le bas et donner l'épopée révèle que le coronavirus était juste une blague bro.",0,0,0,1,0,0,0,0,0,1
1.2452E+18,"Et si le virus de la couronne était une énorme blague Avril Fools? ... seriez-vous fou ou simplement dire, bonne blague.? quarantinethinking",1,0,0,1,0,0,0,0,0,1
1.2452E+18,Athe fait que les gens peuvent comapin de travailler à distance quand beaucoup de gens là-bas ont pas d'emploi à cause de couronne est au-delà de moi.,0,0,0,0,0,0,1,0,0,0
1.2452E+18,une manière préemptive versant pour la femme que j'étais pré-Corona parce que tous les paris sont ouverts après,0,0,0,0,0,1,0,0,0,1
1.2452E+18,Le calendrier actuel nous avons tous grandi à la suite dans le monde était en Colombie-Britannique et AD. Le nouveau sera maintenant en Colombie-Britannique et AC avant et après couronne.,0,0,0,1,0,0,0,0,0,1
1.2452E+18,Certains experts commerciaux et du cinéma sont devenus Corona experts. Ils sont en train d'actualiser les numéros Corona en copiant à partir d'ici et là.,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Quelqu'un d'autre a besoin d'une saison roi Tiger 2 pour passer à travers cela? FreeJoeExotic COVID19 TigerKingNetflix,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Yall va être fou AASF si le coronavirus un gros cul Avril fous blague,0,0,0,0,0,0,1,0,0,1
1.2452E+18,son comme un minuit ima entendre Avril Fools Tu pensais que tu allais être sortir votre maison bientôt? devine encore. Im toujours ici xo Corona,0,0,0,1,0,0,0,0,0,1
1.2452E+18,Plus de preuves pour l'accusation qui va porter plainte pour FakeNews qui conduit à la propagation COVID19,0,0,0,0,0,0,1,1,0,0
1.2452E+18,Ive a obtenu un sentiment d'un monde post-coronavirus se sentira similaire au monde post-soubresaut dans Avengers: Endgame COVID19,0,0,0,1,0,0,0,0,0,1
1.2452E+18,Dès que ce coronavirus aller à ses affaires Im sur mon chemin à VA,0,0,0,1,0,1,1,0,0,0
1.2452E+18,"Yall tard merde dis, mais la respiration aint def cure gone da coronavirus arrêt lyin",0,0,0,1,0,0,1,0,0,0
1.2452E+18,"Regarder Ridiculousness et perdre tant de cellules du cerveau. Si Rob Dyrdek est mort de coronavirus, je voudrais simplement rire",0,0,0,0,0,0,0,0,0,1
1.2452E+18,Je suis en train de trouver la religion de Corona. Entendu votre déclaration dans la télévision hier. Je suis sûr que vous le savez.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,La Chine a été colonise Italie du Nord - voir maintenant les coronavirus y exploser. Doit être les wetshops souterraines,0,0,0,0,0,0,1,1,0,0
1.2452E+18,"Ça me manque le temps qui passe à l'école avec et aller sur les dates de l'étude, cette merde couronne est si ghetto :(",0,0,0,0,1,1,0,0,0,0
1.2452E+18,"J'espère que demain quand je me réveille, je vois que COVID19 était une blague horrible Avril Fools et je peux continuer à vivre ma vie.",1,0,0,0,0,1,0,0,0,0
1.2452E+18,Salut au Rajasthan CM Chaque personne à cribler pour le virus Corona.,0,1,0,0,1,0,0,0,0,0
